PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"GEHRING, CA; WHITHAM, TG",,,,"GEHRING, CA; WHITHAM, TG",,,INTERACTIONS BETWEEN ABOVEGROUND HERBIVORES AND THE MYCORRHIZAL MUTUALISTS OF PLANTS,TRENDS IN ECOLOGY & EVOLUTION,,,English,Review,,,,,,,PINYON PINE; ENDOMYCORRHIZAL INFECTION; ENVIRONMENTAL-STRESS; GROWTH; COLONIZATION; PHOTOSYNTHESIS; DEFOLIATION; PHOSPHORUS; MORPHOLOGY; LEAVES,"Plant growth, reproduction and survival can be affected both by mycorrhizal fungi and aboveground herbivores, but few studies have examined the interactive effects of these factors on plants. Most of the available data suggest that severe herbivory reduces root colonization by vesicular-arbuscular and ectomycorrhizal fungi. However, the reverse interaction has also been documented - mycorrhizal fungi deter herbivores and interact with fungal endophytes to influence herbivory. Although consistent patterns and mechanistic explanations are yet to emerge, it is likely that aboveground herbivore-mycorrhiza interactions have important implications for plant populations and communities.",,"GEHRING, CA (reprint author), NO ARIZONA UNIV,DEPT BIOL SCI,BOX 5640,FLAGSTAFF,AZ 86011, USA.",,,,,,,38,136,146,2,69,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0169-5347,,,TRENDS ECOL EVOL,Trends Ecol. Evol.,JUL,1994,9,7,,,,,251,255,,10.1016/0169-5347(94)90290-9,,,5,Ecology; Evolutionary Biology; Genetics & Heredity,Environmental Sciences & Ecology; Evolutionary Biology; Genetics & Heredity,NR851,WOS:A1994NR85100005,21236843,,,,10/31/19
J,"SCHROTH, G; KOLBE, D",,,,"SCHROTH, G; KOLBE, D",,,A METHOD OF PROCESSING SOIL CORE SAMPLES FOR ROOT STUDIES BY SUBSAMPLING,BIOLOGY AND FERTILITY OF SOILS,,,English,Article,,,,,,ROOT BIOMASS; ROOT EXTRACTION; ROOT LENGTH; SAMPLE HOMOGENIZATION; SOIL CORING,FINE-ROOTS,"Root studies are generally believed to be very important in ecological research. Soil coring is a valuable approach to root research, but it requires a very large amount of processing time. We present here a method for processing soil cores consisting of the combination and homogenization of several soil cores from a plot, with subsequent subsampling for root extraction. The required subsample size was determined for a topsoil and a subsoil sample from a groundnut field and was found to be 5-10% of the total soil sample. Advantages and limitations of the method are discussed.",,"SCHROTH, G (reprint author), UNIV BAYREUTH,INST BODENKUNDE,D-95440 BAYREUTH,GERMANY.",,,,,,,10,22,24,0,11,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0178-2762,,,BIOL FERT SOILS,Biol. Fertil. Soils,JUN,1994,18,1,,,,,60,62,,10.1007/BF00336446,,,3,Soil Science,Agriculture,NR731,WOS:A1994NR73100011,,,,,10/31/19
J,"HEILMAN, PE; EKUAN, G; FOGLE, D",,,,"HEILMAN, PE; EKUAN, G; FOGLE, D",,,ABOVEGROUND AND BELOWGROUND BIOMASS AND FINE ROOTS OF 4-YEAR-OLD HYBRIDS OF POPULUS-TRICHOCARPA X POPULUS-DELTOIDES AND PARENTAL SPECIES IN SHORT-ROTATION CULTURE,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,,,English,Article,,,,,,,MORPHOLOGY; PHENOLOGY; GROWTH,"Mean annual aboveground leafless biomass production averaged 14.8, 11.4, and 24.3 Mg-ha-1.year-1 at harvest at 4 years of age for Populus trichocarpa Torr. & Gray, Populus deltoides Marsh., and P. trichocarpa X P. deltoides hybrids, respectively. These trees were planted at 1 X 1 m spacing on a medium- to coarse-textured alluvial soil in western Washington. Branches accounted for 13.2-20.3% of the aboveground weight. Total weight of stumps and coarse roots at harvest varied from 12.3 to 29.6 Mg.ha-1, or 22-33% of the weight of aboveground leafless biomass. Small and fine roots sampled to a depth of 3.17 m using soil cores amounted to an additional 6.6-11 Mg.ha-1 of roots. Stumps and all roots as a ratio of aboveground biomass (root/shoot ratio) ranged from 0.34 to 0.42, with hybrids accounting for the entire range of values present. Mass of the fine roots (less than 0.5 mm diameter) ranged from 4.0 to 6.5 Mg.ha-1, or an average of 6.8% of the aboveground biomass. The smallest of the fine roots measured 0.06 mm in diameter. Specific root length of fine roots averaged 50.7 m.g-1 for P. deltoides, 42 m.g-1 for P trichocarpa, and 30-47 m.g-1 for hybrids. Total length of fine roots to a depth of 3.17 m ranged from 179 000 to 284 000 km.ha-1. Density of fine roots by length per unit soil volume was greatest at the surface with the range of means for clones in the top 0.18 m being 2.4-6.3 cm.cm-3; at 1.0-3.17 m soil depth, density was 0.02-0.6 cm.cm-3 For two of the hybrid clones, the density of fine roots at the soil surface was half that of the other clones. The distribution of fine roots in the stratified soil profile was correlated with soil depth, Kjeldahl N, and organic matter, with the latter two parameters showing the highest coefficients of determination (0.73 and 0.71, respectively). In the more sandy but layered subsoil (0.36-3.17 m depth), soil depth, Kjeldahl N, and sand content were most strongly correlated with fine root density, with depth and sand content giving the highest coefficients of determination (0.32 and 0.31, respectively). Roots in sandy subsoil were coarser and much less branched than in adjacent finer textured layers.",,"HEILMAN, PE (reprint author), WASHINGTON STATE UNIV,PUYALLUP RES & EXTENS CTR,PUYALLUP,WA 98371, USA.",,,,,,,16,83,90,0,9,NATL RESEARCH COUNCIL CANADA,OTTAWA,"RESEARCH JOURNALS, MONTREAL RD, OTTAWA ON K1A 0R6, CANADA",0045-5067,,,CAN J FOREST RES,Can. J. For. Res.-Rev. Can. Rech. For.,JUN,1994,24,6,,,,,1186,1192,,10.1139/x94-156,,,7,Forestry,Forestry,PB675,WOS:A1994PB67500013,,,,,10/31/19
J,"TYLER, G",,,,"TYLER, G",,,SPATIAL SPOROPHORE PATTERN OF ECTOMYCORRHIZAL FUNGI IN A HORNBEAM (CARPINUS-BETULUS L) FOREST,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,SPOROPHORE; SPATIAL PATTERN; ECTOMYCORRHIZAL FUNGI; HORNBEAM,MYCORRHIZAL FUNGI; C-14-LABELED LIGNIN,"Relationships between the spatial distributions of the 15 most frequent ectomycorrhizal macrofungal species were studied over a 5 year period using 100 permanent plots (5 m2) in a pure stand of Carpinus betulus in south Sweden. Highly significant negative relations were obtained between the sporophore production of most of the species. In particular, the species of Russula and Lactarius (Russula cyanoxantha, Russula delica, Russula nigricans, Russula ochroleuca, Lactarius aurantiacus, Lactarius circellatus, Lactarius decipiens) tended to exclude each other, whereas only Laccaria amethystina, Laccaria laccata and Cortinarius paleaceus seemed to be unrelated to the occurrence of other taxa. No positive relationships between spatial patterns of fungi were observed.",,"TYLER, G (reprint author), LUND UNIV,DEPT ECOL,SOIL ECOL GRP,OSTRA VALLGATAN 14,S-22361 LUND,SWEDEN.",,,,,,,20,9,9,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,JUN,1994,65,3-Feb,,,,,165,170,,10.1016/0378-1127(94)90167-8,,,6,Forestry,Forestry,NX635,WOS:A1994NX63500009,,,,,10/31/19
J,"SAWADA, S; NAKAJIMA, Y; TSUKUDA, M; SASAKI, K; HAZAMA, Y; FUTATSUYA, M; WATANABE, A",,,,"SAWADA, S; NAKAJIMA, Y; TSUKUDA, M; SASAKI, K; HAZAMA, Y; FUTATSUYA, M; WATANABE, A",,,ECOTYPIC DIFFERENTIATION OF DRY-MATTER PRODUCTION PROCESSES IN RELATION TO SURVIVORSHIP AND REPRODUCTIVE POTENTIAL IN PLANTAGO-ASIATICA POPULATIONS ALONG CLIMATIC GRADIENTS,FUNCTIONAL ECOLOGY,,,English,Article,,,,,,PHOTOSYNTHESIS; REPRODUCTIVE ALLOCATION,,"1. Dry matter accumulation and allocation were examined in populations of Plantago asiatica from contrasting climatic regions, grown from seeds for 16 months under identical experimental conditions. 2. The net production decreased with increasing length of growing season at the original habitat. 3. The higher latitude-altitude populations allocated a greater part of dry matter to storage (tap-root plus fine roots) and foliage and a smaller part to their reproductive system. 4. The higher latitude-altitude populations produced a smaller number of larger seeds during the experimental period, while those from the lower latitude produced a larger number of smaller seeds. 5. The higher latitude-altitude populations shed all their leaves at the end of autumn and overwintered in a completely dormant state, while the lower latitude ones held small overwintering leaves, having different structures and lower rates of net photosynthesis per plant compared to normal leaves developed during the main growing season. 6. Under the photoperiod regimes of 8, 16 or 24 h of light, the seeds produced by the higher latitude-altitude populations during the experimental period germinated in a higher and narrower temperature range than did the lower latitude populations.",,"SAWADA, S (reprint author), HIROSAKI UNIV,FAC SCI,DEPT BIOL,HIROSAKI,AOMORI 036,JAPAN.",,,,,,,0,27,34,0,7,BLACKWELL SCIENCE LTD,OXFORD,"OSNEY MEAD, OXFORD, OXON, ENGLAND OX2 0EL",0269-8463,,,FUNCT ECOL,Funct. Ecol.,JUN,1994,8,3,,,,,400,409,,10.2307/2389834,,,10,Ecology,Environmental Sciences & Ecology,NT779,WOS:A1994NT77900015,,,,,10/31/19
J,"LEHTO, T",,,,"LEHTO, T",,,EFFECTS OF LIMING AND BORON FERTILIZATION ON MYCORRHIZAS OF PICEA-ABIES,PLANT AND SOIL,,,English,Article,,,,,,BORON; CENOCOCCUM GEOPHILUM; ECTOMYCORRHIZA; LIMING; PICEA ABIES; PILODERMA CROCEUM,PINUS-SYLVESTRIS-L; DIFFERENT PH VALUES; HOST PLANT; FUNGI; INFECTION; GROWTH; HUMUS,"Effects of liming and B fertilization on Norway spruce [Picea abies (L.) Karst.] mycorrhizas were studied in factorial field experiments. The lime was applied twice, about 30 years and 12 years before sampling (2000 and 4000 kg ha(-1) dolomite). B was applied at the rate of 1.5 kg B ha(-1) two years before sampling. Boron fertilization doubled the number of root tips in the top 10 mm of the humus layer. The proportion of dead short root tips was increased from 10 % in control plots to 29 % in the limed plots. Numbers of dead root tips were increased when both lime and B were applied. The % of mycorrhizas with external mycelium was slightly increased and the % of Piloderma croceum Erikss. and Hjortst. was decreased by lime. In conclusion, adverse effects of lime on mycorrhizas were found, which were ameliorated by B fertilization, but lime-induced B deficiency alone was not the only reason for the effects of lime on root mortality.",,"LEHTO, T (reprint author), FINNISH FOREST RES INST,SUONENJOKI RES STN,SF-77600 SUONENJOKI,FINLAND.",,"Khan, Raza/D-2130-2011","Khan, Raza/0000-0003-4622-8177; Lehto, Tarja/0000-0003-2281-6409",,,,14,27,29,0,5,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,1,,,,,65,68,,10.1007/BF00033941,,,4,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PH746,WOS:A1994PH74600007,,,,,10/31/19
J,"LEHTO, T",,,,"LEHTO, T",,,EFFECTS OF SOIL-PH AND CALCIUM ON MYCORRHIZAS OF PICEA-ABIES,PLANT AND SOIL,,,English,Article,,,,,,CALCIUM; LIME; MYCORRHIZA; PH; PICEA ABIES,PINUS-SYLVESTRIS-L; INFECTION; FUNGI; HUMUS,"The effects of lime, increased soil pH and increased soil Ca concentration on the mycorrhizas of Norway spruce. [Picea abies (L.) Karst.] were studied independently of each other to elucidate the different mechanisms through which lime may influence mycorrhizas in acidic soil. In a field experiment (mature Norway spruce in podzol), lime was applied as CaCO3; increased Ca concentration without an increase in pH was achieved with CaSO4; and soil pH was increased without calcium by means of Na2CO3 and K2CO3 (Na+K treatment). Treatments were done in October, and mycorrhizas were counted from samples collected in the following June and September. All treatments increased the percentage of dead short root tips compared to controls in September, and Na+K already in June. Cenococcum geophilum Fr. increased in proportion in plots treated with Na+K. In a sand culture experiment, Norway spruce seedlings were grown from seed and inoculated with Cenococcum geophilum, or root inoculum, or left uninoculated. When mycorrhizas were beginning to form, CaCO3 and CaSO4 treatments were applied. Six weeks later, the percent of dead short root tips in both salt treatments was significantly increased from control, but formation of mycorrhizas was not inhibited by treatments. As all the treatments increased the proportion of dead short root tips, it is concluded that lime directly and adversely affected mycorrhizas of Norway spruce in sand culture and in mor humus. Both increased ionic strength and increased pH may be reasons for this rather than Ca2+ specifically.",,"LEHTO, T (reprint author), FINNISH FOREST RES INST,SUONENJOKI RES STN,SF-77600 SUONENJOKI,FINLAND.",,,"Lehto, Tarja/0000-0003-2281-6409",,,,18,39,40,1,8,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,1,,,,,69,75,,10.1007/BF00033942,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PH746,WOS:A1994PH74600008,,,,,10/31/19
J,"POOLPIPATANA, S; HUE, NV",,,,"POOLPIPATANA, S; HUE, NV",,,DIFFERENTIAL ACIDITY TOLERANCE OF TROPICAL LEGUMES GROWN FOR GREEN MANURE IN ACID SULFATE SOILS,PLANT AND SOIL,,,English,Article,,,,,,ACID SULFATE SOILS; ACIDITY TOLERANCE; CA DEFICIENCY; CA/AL RATIO; AL TOXICITY; CRITICAL AL CONCENTRATION; TROPICAL GREEN MANURES,,"The growth of four tropical legumes (Cajanus cajan, Sesbania aculeata, S. rostrata, and S. speciosa) used as green manures in the tropics was studied in a glasshouse experiment. Two acid sulfate soils (Typic Sulfaquept, Bang Pakong Series; and Sulfic Tropaquept, Rangsit Series) were adjusted to four pH levels: 3.8 or 4.0 (original soil pH), 4.5, 5.5, and 6.5 (amended with lime). Dry weight was determined 49 days after sowing. Concentrations of N, P, K, Ca, Mg, Fe, Mn, and Al were also determined in aerial plant parts at harvest. The legumes responded differently to soil acidity and liming, but not to soil type. Cajanus cajan had the highest biomass production, followed by S. aculeata, S. rostrata and S. speciosa, in this order. The N concentration closely paralleled biomass production, suggesting that the growth of symbiotic rhizobia and nodulation were perhaps more susceptible to soil acidity than were the host plants. Liming to pH 5.5-6.0 was recommended for the legumes' growth based on the quadratic relationships between dry-matter yield and soil pH, In the unlimed soils, the Ca concentration in C. cajan and S. aculeata (0.32%) was twice as high as that in the two low-yielding legumes (0.15%). Furthermore, plant Ca increased exponentially (or quadratically in case of S. speciosa) as lime additions increased. It was estimated that for adequate growth, the Ca requirement in the shoot dry matter was approximately: C. cajan 1.2% Ca, S. aculeata 0.8%, S. rostrata 0.6%, and S. speciosa 0.4% In contrast with Ca, the concentration of Fe, and to a lesser extent Mn, was significantly lower in C. cajan and S. aculeata than in S. rostrata and S. speciosa. The ratio of Ca to Al in plant tops was used to characterize plant tolerance to soil acidity, and to quantify the critical Al concentration in the plants. It appears that greater than or equal to 90% maximum growth was attained only when Ca/Al was greater than or equal to 150 for C. cajan and S. speciosa, greater than or equal to 200 for S. rostrata, and greater than or equal to 300 for S. aculeata. Cajanus cajan tolerated up to 80 mg Al kg(-1) in the shoot dry matter, whereas significant growth reduction occurred in the Sesbania species at levels > 30 mg Al kg(-1).","UNIV HAWAII,DEPT AGRON & SOIL SCI,HONOLULU,HI 96822","POOLPIPATANA, S (reprint author), KING MONGKUTS INST TECHNOL,DEPT SOIL SCI,BANGKOK 10520,THAILAND.",,,,,,,21,7,8,0,1,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,1,,,,,131,139,,10.1007/BF00033949,,,9,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PH746,WOS:A1994PH74600015,,,,,10/31/19
J,"VANROSSUM, D; MUYOTCHA, A; DEHOOP, BM; VANVERSEVELD, HW; STOUTHAMER, AH; BOOGERD, FC",,,,"VANROSSUM, D; MUYOTCHA, A; DEHOOP, BM; VANVERSEVELD, HW; STOUTHAMER, AH; BOOGERD, FC",,,SOIL ACIDITY IN RELATION TO GROUNDNUT BRADYRHIZOBIUM SYMBIOTIC PERFORMANCE,PLANT AND SOIL,,,English,Article,,,,,,ARACHIS HYPOGAEA; BRADYRHIZOBIUM; GROUNDNUT; SOIL ACIDIFICATION; SOIL ACIDITY,ARACHIS-HYPOGAEA L; PHASEOLUS-VULGARIS; NITROGEN-FIXATION; NODULATION; TOLERANCE; ALUMINUM; PH; RHIZOBIA; STRAINS; CALCIUM,"Effects of soil acidity on groundnut-Bradyrhizobium symbiotic performance were studied in a potted, sandy soil in a glasshouse in Zimbabwe. The soil was limed to soil-pH levels of 5.0 and 6.5. Soil acidity negatively affected plant development, measured as leaf area and plant dry weight, while nodulation was enhanced. This acidity-enhanced nodulation was most evident when nodulation was caused by the indigenous Bradyrhizobium population. Effects of soil acidity differed between groundnut cultivars and Bradyrhizobium spp. strains, the former having greater importance. Two Arachis hypogaea L. Spanish-type cultivars, Falcon and Plover, performed equally well at neutral soil pH, but Falcon was more acid tolerant. Comparison of the symbiotic performance in neutral versus acid soil of two Bradyrhizobium spp. strains, MAR 411 (3G4b20) and MAR 1510 (CB 756), showed that MAR 411 performed superiorly in neutral soil, but MAR 1510 in acid soil. The indigenous Bradyrhizobium population was more effective than was inoculation with strains MAR 411 or MAR 1510. Comparison of twelve Bradyrhizobium spp. strains for their symbiotic performance in acid soil showed that some strains were totally ineffective under acidity stress (MAR 253, MAR 967 and MAR 1506), while others performed well. Bradyrhizobium spp. strain MAR 1576 (32 H1) ranked highest for nitrogen accumulation, plant dry weight and leaf area, with strains MAR 1555 (TAL 11) and MAR 1510 following closely. Nitrate fertilisation of groundnut plants led to soil alkalinisation, while nitrogen fixation resulted in soil acidification. Soil acidity in combination with soil sterilisation gave rise to symptoms associated with Al and Mn toxicity.","SOIL PRODUCT RES LAB,MARONDERA,ZIMBABWE; AGR UNIV WAGENINGEN,DEPT MOLEC BIOL,6703 HA WAGENINGEN,NETHERLANDS","VANROSSUM, D (reprint author), FREE UNIV AMSTERDAM,BIOCTR,INST MOLEC BIOL SCI,DEPT MICROBIOL,DE BOELELAAN 1087,1081 HV AMSTERDAM,NETHERLANDS.",,,,,,,32,11,12,0,7,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,2,,,,,165,175,,10.1007/BF00007965,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PL192,WOS:A1994PL19200003,,,,,10/31/19
J,"VOLKMAR, KM",,,,"VOLKMAR, KM",,,PRE-GERMINATION EFFECTS ON MECHANICALLY IMPEDED ROOT-GROWTH OF BARLEY (HORDEUM-VULGARE L),PLANT AND SOIL,,,English,Article,,,,,,BARLEY; ROOT GROWTH; PENETROMETER; SEED GERMINATION; SEED VIGOR,VIGOR; PENETRATION; SOILS; YIELD,"The effects of conditions pre-dating germination on growth rate of impeded barley cv. Harrington roots were measured using an agar-capillary tube technique. Seedling root tips were directed into glass capillary tubes two-thirds filled with agar at eight concentrations ranging from 1.6 to 9.6%, equivalent to penetrometer resistances of 25 to 1240 kPa. The rate of unrestricted root elongation (growth in air) of seed stored for 13 months (old seed), and of seed grown for a second generation without subsequent storage (new seed) was compared with growth in agar over a 24-hour interval. Root elongation rate of old and new seed was identical in the absence of resistance. At low to intermediate agar concentrations, elongation was significantly slower in roots from old, compared with new seed. At high agar concentrations root growth of old and new seed was the same. In both old and new seed, root growth through agar was greater in seed chat germinated after 24, compared with 48 h. Differences in impeded root growth between old and new seed were lost in progeny of the test seed. Environmental factors that pre-date germination are an important influence on the ability of seedling roots to elongate through soil.",,"VOLKMAR, KM (reprint author), AGR CANADA,RES STN,POB 3000,LETHBRIDGE T1J 4B1,AB,CANADA.",,,,,,,23,2,2,0,0,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,2,,,,,197,202,,10.1007/BF00007968,,,6,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PL192,WOS:A1994PL19200006,,,,,10/31/19
J,"JONER, EJ; JAKOBSEN, I",,,,"JONER, EJ; JAKOBSEN, I",,,CONTRIBUTION BY 2 ARBUSCULAR MYCORRHIZAL FUNGI TO P-UPTAKE BY CUCUMBER (CUCUMIS-SATIVUS L) FROM P-32 LABELED ORGANIC-MATTER DURING MINERALIZATION IN SOIL,PLANT AND SOIL,,,English,Article,,,,,,ARBUSCULAR MYCORRHIZA; EXTERNAL HYPHAE; ORGANIC MATTER; P UTILIZATION; P-32,PHOSPHATASE-ACTIVITY; PLANT-ROOTS; PHOSPHORUS; RHIZOSPHERE; DEPLETION; HYPHAE; AVAILABILITY,"An experiment was set up to investigate the role of arbuscular mycorrhiza (AM) in utilization of P from organic matter during mineralization in soil. Cucumber (Cucumis sativus L.) inoculated with one of two AM fungi or left uninoculated were grown for 30 days in cross-shaped PVC pots. One of two horizontal compartments contained 100 g soil (quartz sand : clay loam, 1:1) with 0.5 g ground clover leaves labelled with P-32. The labelled soil received microbial inoculum without AM fungi to ensure mineralization of the added organic matter. The labelling compartment was separated from a central root compartment by either 37 mu m or 700 mu m nylon mesh giving only hyphae or both roots and hyphae, respectively, access to the labelled soil. The recovery of P-32 from the hyphal compartment was 5.5 and 8.6 % for plants colonized with Glomus sp. and G. caledonium, respectively, but only 0.6 % for the non-mycorrhizal controls. Interfungal differences were not related to root colonization or hyphal length densities, which were lowest for G. caledonium. Both fungi depleted the labelled soil of NaHCO3-extractable P and P-32 compared to controls. A 15-25 % recovery of P-32 by roots was not enhanced in the presence of mycorrhizas, probably due to high root densities in the labelled soil. The experiment confirms that AM fungi differ in P uptake characteristics, and that mycorrhizal hyphae can intercept some P immobilization by other microorganisms and P-sorbing clay minerals.","AGR UNIV NORWAY,DEPT BIOTECHNOL SCI,N-1432 AS,NORWAY","JONER, EJ (reprint author), RISO NATL LAB,DEPT ENVIRONM SCI & TECHNOL,PLANT BIOL SECT,DK-4000 ROSKILDE,DENMARK.",,"Jakobsen, Iver/F-1116-2011; Jakobsen, Iver/C-2924-2015","Jakobsen, Iver/0000-0002-4548-8535",,,,34,43,46,0,12,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1994,163,2,,,,,203,209,,10.1007/BF00007969,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,PL192,WOS:A1994PL19200007,,,,,10/31/19
